X#Y#result#predicted_token
{ deck = <mask> ArrayList < > ( ) ; playerHand = new ArrayList < > ( ) ; dealerHand = new ArrayList < > ( ) ; scanner = new Scanner ( System.in ) ; initializeDeck ( ) ; }#new#True#new
{ playerHand.add ( drawCard ( ) ) ; displayHands ( true ) ; if ( calculateScore ( playerHand ) > = TARGET_SCORE ) { <mask> ; } }#break#True#break
if ( calculateScore ( playerHand ) > = TARGET_SCORE ) { <mask> ; }#break#False#
{ <mask> ; }#break#True#break
{ <mask> ; }#break#True#break
"{ displayHands ( false ) ; <mask> ( calculateScore ( dealerHand ) < DEALER_THRESHOLD ) { dealerHand.add ( drawCard ( ) ) ; System.out.println ( "" \ nIl dealer colpisce ... "" ) ; displayHands ( false ) ; if ( calculateScore ( dealerHand ) > = TARGET_SCORE ) { break ; } } }"#while#True#while
"while ( calculateScore ( dealerHand ) < DEALER_THRESHOLD ) { dealerHand.add ( drawCard ( ) ) ; System.out.println ( "" \ nIl dealer colpisce ... "" ) ; displayHands ( false ) ; <mask> ( calculateScore ( dealerHand ) > = TARGET_SCORE ) { break ; } }"#if#True#if
"{ dealerHand.add ( drawCard ( ) ) ; System.out.println ( "" \ nIl dealer colpisce ... "" ) ; displayHands ( false ) ; if ( calculateScore ( dealerHand ) > = TARGET_SCORE ) { <mask> ; } }"#break#True#break
if ( calculateScore ( dealerHand ) > = TARGET_SCORE ) { <mask> ; }#break#False#
{ <mask> ; }#break#True#break
"{ int playerScore = calculateScore ( playerHand ) ; int dealerScore = calculateScore ( dealerHand ) ; if ( playerScore > TARGET_SCORE ) { System.out.println ( "" Il giocatore ha perso ! Hai superato il punteggio massimo . "" ) ; } else if ( dealerScore > TARGET_SCORE | | playerScore > dealerScore ) { System.out.println ( "" Il giocatore ha vinto ! "" ) ; } else <mask> ( playerScore < dealerScore ) { System.out.println ( "" Il giocatore ha perso ! "" ) ; } else { System.out.println ( "" Pareggio ! "" ) ; } }"#if#True#if
<mask> playerScore = calculateScore ( playerHand ) ;#int#False#
<mask> dealerScore = calculateScore ( dealerHand ) ;#int#False#
"if ( playerScore > TARGET_SCORE ) { System.out.println ( "" Il giocatore ha perso ! Hai superato il punteggio massimo . "" ) ; } else if ( dealerScore > TARGET_SCORE | | playerScore > dealerScore ) { System.out.println ( "" Il giocatore ha vinto ! "" ) ; } else <mask> ( playerScore < dealerScore ) { System.out.println ( "" Il giocatore ha perso ! "" ) ; } else { System.out.println ( "" Pareggio ! "" ) ; }"#if#True#if
"<mask> ( dealerScore > TARGET_SCORE | | playerScore > dealerScore ) { System.out.println ( "" Il giocatore ha vinto ! "" ) ; } else if ( playerScore < dealerScore ) { System.out.println ( "" Il giocatore ha perso ! "" ) ; } else { System.out.println ( "" Pareggio ! "" ) ; }"#if#True#if
"<mask> ( playerScore < dealerScore ) { System.out.println ( "" Il giocatore ha perso ! "" ) ; } else { System.out.println ( "" Pareggio ! "" ) ; }"#if#True#if
{ BlackjackGame game = <mask> BlackjackGame ( ) ; game.startGame ( ) ; }#new#True#new
BlackjackGame game = <mask> BlackjackGame ( ) ;#new#True#new
{ <mask> rank ; }#return#True#return
<mask> rank ;#return#False#
{ <mask> suit ; }#return#True#return
<mask> suit ;#return#False#
{ <mask> rank.getValue ( ) ; }#return#True#return
<mask> rank.getValue ( ) ;#return#True#return
"{ <mask> rank + "" di "" + suit ; }"#return#True#return
"<mask> rank + "" di "" + suit ;"#return#True#return
{ <mask> value ; }#return#True#return
<mask> value ;#return#False#
"{ System.out.println ( "" Inizio del programma . "" ) ; Magazzino <Prodotto> magazzino = new Magazzino < > ( ) ; magazzino.aggiungiProdotto ( new Prodotto ( "" P001 "" , "" Libro "" , 15.99 ) ) ; magazzino.aggiungiProdotto ( new Prodotto ( "" P002 "" , "" Penna "" , 1.99 ) ) ; magazzino.aggiungiProdotto ( new Prodotto ( "" P003 "" , "" Quaderno "" , 3.49 ) ) ; magazzino.stampaInventario ( ) ; Cliente cliente = new Cliente ( "" Alice "" , "" Via Roma 1 "" ) ; Ordine <Prodotto> ordine = new Ordine < > ( ) ; ordine.aggiungiProdotto ( magazzino.trovaProdotto ( "" P001 "" ) , 2 ) ; ordine.aggiungiProdotto ( magazzino.trovaProdotto ( "" P002 "" ) , 1 ) ; <mask> { cliente.effettuaOrdine ( ordine ) ; System.out.println ( "" Ordine effettuato con successo ! "" ) ; } catch ( ProdottoNonDisponibileException e ) { System.out.println ( "" Errore : "" + e.getMessage ( ) ) ; } System.out.println ( "" Fine del programma . "" ) ; }"#try#True#try
Magazzino <Prodotto> magazzino = <mask> Magazzino < > ( ) ;#new#True#new
"magazzino.aggiungiProdotto ( <mask> Prodotto ( "" P001 "" , "" Libro "" , 15.99 ) ) ;"#new#True#new
"magazzino.aggiungiProdotto ( <mask> Prodotto ( "" P002 "" , "" Penna "" , 1.99 ) ) ;"#new#True#new
"magazzino.aggiungiProdotto ( <mask> Prodotto ( "" P003 "" , "" Quaderno "" , 3.49 ) ) ;"#new#True#new
"Cliente cliente = <mask> Cliente ( "" Alice "" , "" Via Roma 1 "" ) ;"#new#True#new
Ordine <Prodotto> ordine = <mask> Ordine < > ( ) ;#new#True#new
"try { cliente.effettuaOrdine ( ordine ) ; System.out.println ( "" Ordine effettuato con successo ! "" ) ; } <mask> ( ProdottoNonDisponibileException e ) { System.out.println ( "" Errore : "" + e.getMessage ( ) ) ; }"#catch#True#catch
{ <mask> codice ; }#return#True#return
<mask> codice ;#return#False#
{ <mask> nome ; }#return#True#return
<mask> nome ;#return#False#
{ <mask> prezzo ; }#return#True#return
<mask> prezzo ;#return#False#
{ <mask> ( message ) ; }#super#False#
<mask> ( message ) ;#super#False#
{ <mask> prodotti ; }#return#True#return
<mask> prodotti ;#return#False#
"{ for ( Map.Entry < T , Integer > entry : ordine.getProdotti ( ) . entrySet ( ) ) { T prodotto = entry.getKey ( ) ; int quantita = entry.getValue ( ) ; if ( prodotto == null ) { <mask> new ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ; } System.out.println ( "" Prodotto acquistato : "" + prodotto.getNome ( ) + "" ( Quantità : "" + quantita + "" ) "" ) ; } }"#throw#True#throw
"for ( Map.Entry < T , Integer > entry : ordine.getProdotti ( ) . entrySet ( ) ) { T prodotto = entry.getKey ( ) ; int quantita = entry.getValue ( ) ; <mask> ( prodotto == null ) { throw new ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ; } System.out.println ( "" Prodotto acquistato : "" + prodotto.getNome ( ) + "" ( Quantità : "" + quantita + "" ) "" ) ; }"#if#True#if
"{ T prodotto = entry.getKey ( ) ; int quantita = entry.getValue ( ) ; <mask> ( prodotto == null ) { throw new ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ; } System.out.println ( "" Prodotto acquistato : "" + prodotto.getNome ( ) + "" ( Quantità : "" + quantita + "" ) "" ) ; }"#if#True#if
<mask> quantita = entry.getValue ( ) ;#int#False#
"if ( prodotto == null ) { throw <mask> ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ; }"#new#True#new
"{ <mask> new ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ; }"#throw#True#throw
"throw <mask> ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ;"#new#True#new
"{ System.out.println ( "" Inventario del magazzino : "" ) ; <mask> ( T prodotto : inventario ) { System.out.println ( prodotto.getCodice ( ) + "" - "" + prodotto.getNome ( ) + "" - Prezzo : "" + prodotto.getPrezzo ( ) ) ; } }"#for#True#for
"<mask> ( T prodotto : inventario ) { System.out.println ( prodotto.getCodice ( ) + "" - "" + prodotto.getNome ( ) + "" - Prezzo : "" + prodotto.getPrezzo ( ) ) ; }"#for#True#for
{ for ( T prodotto : inventario ) { if ( prodotto <mask> Prodotto ) { if ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { return prodotto ; } } } return null ; }#instanceof#False#
for ( T prodotto : inventario ) { if ( prodotto <mask> Prodotto ) { if ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { return prodotto ; } } }#instanceof#False#
{ if ( prodotto instanceof Prodotto ) { if ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { <mask> prodotto ; } } }#return#True#return
if ( prodotto instanceof Prodotto ) { if ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { <mask> prodotto ; } }#return#True#return
{ <mask> ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { return prodotto ; } }#if#True#if
<mask> ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { return prodotto ; }#if#True#if
{ <mask> prodotto ; }#return#True#return
<mask> prodotto ;#return#False#
<mask> null ;#return#False#
