X#Y#result#predicted_token
{ deck = new ArrayList < > ( ) ; playerHand = <mask> ArrayList < > ( ) ; dealerHand = new ArrayList < > ( ) ; scanner = new Scanner ( System.in ) ; initializeDeck ( ) ; }#new#True#new
{ playerHand.add ( drawCard ( ) ) ; displayHands ( true ) ; <mask> ( calculateScore ( playerHand ) > = TARGET_SCORE ) { break ; } }#if#True#if
if ( calculateScore ( playerHand ) > = TARGET_SCORE ) { <mask> ; }#break#False#
{ <mask> ; }#break#True#break
{ <mask> ; }#break#True#break
"{ displayHands ( false ) ; while ( calculateScore ( dealerHand ) < DEALER_THRESHOLD ) { dealerHand.add ( drawCard ( ) ) ; System.out.println ( "" \ nIl dealer colpisce ... "" ) ; displayHands ( false ) ; if ( calculateScore ( dealerHand ) > = TARGET_SCORE ) { <mask> ; } } }"#break#True#break
"while ( calculateScore ( dealerHand ) < DEALER_THRESHOLD ) { dealerHand.add ( drawCard ( ) ) ; System.out.println ( "" \ nIl dealer colpisce ... "" ) ; displayHands ( false ) ; <mask> ( calculateScore ( dealerHand ) > = TARGET_SCORE ) { break ; } }"#if#True#if
"{ dealerHand.add ( drawCard ( ) ) ; System.out.println ( "" \ nIl dealer colpisce ... "" ) ; displayHands ( false ) ; <mask> ( calculateScore ( dealerHand ) > = TARGET_SCORE ) { break ; } }"#if#True#if
if ( calculateScore ( dealerHand ) > = TARGET_SCORE ) { <mask> ; }#break#False#
{ <mask> ; }#break#True#break
"{ int playerScore = calculateScore ( playerHand ) ; int dealerScore = calculateScore ( dealerHand ) ; if ( playerScore > TARGET_SCORE ) { System.out.println ( "" Il giocatore ha perso ! Hai superato il punteggio massimo . "" ) ; } <mask> if ( dealerScore > TARGET_SCORE | | playerScore > dealerScore ) { System.out.println ( "" Il giocatore ha vinto ! "" ) ; } else if ( playerScore < dealerScore ) { System.out.println ( "" Il giocatore ha perso ! "" ) ; } else { System.out.println ( "" Pareggio ! "" ) ; } }"#else#True#else
<mask> playerScore = calculateScore ( playerHand ) ;#int#False#
<mask> dealerScore = calculateScore ( dealerHand ) ;#int#False#
"if ( playerScore > TARGET_SCORE ) { System.out.println ( "" Il giocatore ha perso ! Hai superato il punteggio massimo . "" ) ; } else <mask> ( dealerScore > TARGET_SCORE | | playerScore > dealerScore ) { System.out.println ( "" Il giocatore ha vinto ! "" ) ; } else if ( playerScore < dealerScore ) { System.out.println ( "" Il giocatore ha perso ! "" ) ; } else { System.out.println ( "" Pareggio ! "" ) ; }"#if#True#if
"if ( dealerScore > TARGET_SCORE | | playerScore > dealerScore ) { System.out.println ( "" Il giocatore ha vinto ! "" ) ; } else if ( playerScore < dealerScore ) { System.out.println ( "" Il giocatore ha perso ! "" ) ; } <mask> { System.out.println ( "" Pareggio ! "" ) ; }"#else#True#else
"<mask> ( playerScore < dealerScore ) { System.out.println ( "" Il giocatore ha perso ! "" ) ; } else { System.out.println ( "" Pareggio ! "" ) ; }"#if#True#if
{ BlackjackGame game = <mask> BlackjackGame ( ) ; game.startGame ( ) ; }#new#True#new
BlackjackGame game = <mask> BlackjackGame ( ) ;#new#True#new
{ <mask> rank ; }#return#True#return
<mask> rank ;#return#False#
{ <mask> suit ; }#return#True#return
<mask> suit ;#return#False#
{ <mask> rank.getValue ( ) ; }#return#True#return
<mask> rank.getValue ( ) ;#return#True#return
"{ <mask> rank + "" di "" + suit ; }"#return#True#return
"<mask> rank + "" di "" + suit ;"#return#True#return
{ <mask> value ; }#return#True#return
<mask> value ;#return#False#
"{ System.out.println ( "" Inizio del programma . "" ) ; Magazzino <Prodotto> magazzino = new Magazzino < > ( ) ; magazzino.aggiungiProdotto ( new Prodotto ( "" P001 "" , "" Libro "" , 15.99 ) ) ; magazzino.aggiungiProdotto ( new Prodotto ( "" P002 "" , "" Penna "" , 1.99 ) ) ; magazzino.aggiungiProdotto ( new Prodotto ( "" P003 "" , "" Quaderno "" , 3.49 ) ) ; magazzino.stampaInventario ( ) ; Cliente cliente = <mask> Cliente ( "" Alice "" , "" Via Roma 1 "" ) ; Ordine <Prodotto> ordine = new Ordine < > ( ) ; ordine.aggiungiProdotto ( magazzino.trovaProdotto ( "" P001 "" ) , 2 ) ; ordine.aggiungiProdotto ( magazzino.trovaProdotto ( "" P002 "" ) , 1 ) ; try { cliente.effettuaOrdine ( ordine ) ; System.out.println ( "" Ordine effettuato con successo ! "" ) ; } catch ( ProdottoNonDisponibileException e ) { System.out.println ( "" Errore : "" + e.getMessage ( ) ) ; } System.out.println ( "" Fine del programma . "" ) ; }"#new#True#new
Magazzino <Prodotto> magazzino = <mask> Magazzino < > ( ) ;#new#True#new
"magazzino.aggiungiProdotto ( <mask> Prodotto ( "" P001 "" , "" Libro "" , 15.99 ) ) ;"#new#True#new
"magazzino.aggiungiProdotto ( <mask> Prodotto ( "" P002 "" , "" Penna "" , 1.99 ) ) ;"#new#True#new
"magazzino.aggiungiProdotto ( <mask> Prodotto ( "" P003 "" , "" Quaderno "" , 3.49 ) ) ;"#new#True#new
"Cliente cliente = <mask> Cliente ( "" Alice "" , "" Via Roma 1 "" ) ;"#new#True#new
Ordine <Prodotto> ordine = <mask> Ordine < > ( ) ;#new#True#new
"<mask> { cliente.effettuaOrdine ( ordine ) ; System.out.println ( "" Ordine effettuato con successo ! "" ) ; } catch ( ProdottoNonDisponibileException e ) { System.out.println ( "" Errore : "" + e.getMessage ( ) ) ; }"#try#True#try
{ <mask> codice ; }#return#True#return
<mask> codice ;#return#False#
{ <mask> nome ; }#return#True#return
<mask> nome ;#return#False#
{ <mask> prezzo ; }#return#True#return
<mask> prezzo ;#return#False#
{ <mask> ( message ) ; }#super#False#
<mask> ( message ) ;#super#False#
{ <mask> prodotti ; }#return#True#return
<mask> prodotti ;#return#False#
"{ <mask> ( Map.Entry < T , Integer > entry : ordine.getProdotti ( ) . entrySet ( ) ) { T prodotto = entry.getKey ( ) ; int quantita = entry.getValue ( ) ; if ( prodotto == null ) { throw new ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ; } System.out.println ( "" Prodotto acquistato : "" + prodotto.getNome ( ) + "" ( Quantità : "" + quantita + "" ) "" ) ; } }"#for#True#for
"for ( Map.Entry < T , Integer > entry : ordine.getProdotti ( ) . entrySet ( ) ) { T prodotto = entry.getKey ( ) ; int quantita = entry.getValue ( ) ; if ( prodotto == null ) { throw <mask> ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ; } System.out.println ( "" Prodotto acquistato : "" + prodotto.getNome ( ) + "" ( Quantità : "" + quantita + "" ) "" ) ; }"#new#True#new
"{ T prodotto = entry.getKey ( ) ; int quantita = entry.getValue ( ) ; if ( prodotto == null ) { throw <mask> ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ; } System.out.println ( "" Prodotto acquistato : "" + prodotto.getNome ( ) + "" ( Quantità : "" + quantita + "" ) "" ) ; }"#new#True#new
<mask> quantita = entry.getValue ( ) ;#int#False#
"<mask> ( prodotto == null ) { throw new ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ; }"#if#True#if
"{ <mask> new ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ; }"#throw#True#throw
"throw <mask> ProdottoNonDisponibileException ( "" Prodotto non disponibile . "" ) ;"#new#True#new
"{ System.out.println ( "" Inventario del magazzino : "" ) ; <mask> ( T prodotto : inventario ) { System.out.println ( prodotto.getCodice ( ) + "" - "" + prodotto.getNome ( ) + "" - Prezzo : "" + prodotto.getPrezzo ( ) ) ; } }"#for#True#for
"<mask> ( T prodotto : inventario ) { System.out.println ( prodotto.getCodice ( ) + "" - "" + prodotto.getNome ( ) + "" - Prezzo : "" + prodotto.getPrezzo ( ) ) ; }"#for#True#for
{ for ( T prodotto : inventario ) { if ( prodotto instanceof Prodotto ) { if ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { return prodotto ; } } } <mask> null ; }#return#True#return
for ( T prodotto : inventario ) { if ( prodotto <mask> Prodotto ) { if ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { return prodotto ; } } }#instanceof#False#
{ if ( prodotto <mask> Prodotto ) { if ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { return prodotto ; } } }#instanceof#False#
if ( prodotto instanceof Prodotto ) { if ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { <mask> prodotto ; } }#return#True#return
{ if ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { <mask> prodotto ; } }#return#True#return
if ( ( ( Prodotto ) prodotto ) . getCodice ( ) . equals ( codice ) ) { <mask> prodotto ; }#return#True#return
{ <mask> prodotto ; }#return#True#return
<mask> prodotto ;#return#False#
<mask> null ;#return#False#
